[ 2026-03-04 13:15:15,672 ] asyncio - DEBUG - Using proactor: IocpProactor
[ 2026-03-04 18:01:26,507 ] botocore.utils - DEBUG - Defaulting to S3 virtual host style addressing with path style addressing fallback.
[ 2026-03-04 18:01:26,507 ] botocore.utils - DEBUG - Checking for DNS compatible bucket for: https://s3.ap-south-1.amazonaws.com/ankan-customer-segmentation-bucket?prefix=model.pkl&encoding-type=url
[ 2026-03-04 18:01:26,507 ] botocore.utils - DEBUG - URI updated to: https://ankan-customer-segmentation-bucket.s3.ap-south-1.amazonaws.com/?prefix=model.pkl&encoding-type=url
[ 2026-03-04 18:01:26,507 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-03-04 18:01:26,507 ] botocore.auth - DEBUG - CanonicalRequest:
GET
/
encoding-type=url&prefix=model.pkl
host:ankan-customer-segmentation-bucket.s3.ap-south-1.amazonaws.com
x-amz-content-sha256:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
x-amz-date:20260304T123126Z

host;x-amz-content-sha256;x-amz-date
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
[ 2026-03-04 18:01:26,507 ] botocore.auth - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20260304T123126Z
20260304/ap-south-1/s3/aws4_request
58498c8171e20d165d86df856d1ff7b44f9ef1d0515147463e19c234a043d789
[ 2026-03-04 18:01:26,507 ] botocore.auth - DEBUG - Signature:
8b5788e5245b92d5e482e1286d4a431ad6f69c650c1acc1a32d36120d5ae6396
[ 2026-03-04 18:01:26,507 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <function add_retry_headers at 0x000001D3AA90E0E0>
[ 2026-03-04 18:01:26,507 ] botocore.endpoint - DEBUG - Sending http request: <AWSPreparedRequest stream_output=False, method=GET, url=https://ankan-customer-segmentation-bucket.s3.ap-south-1.amazonaws.com/?prefix=model.pkl&encoding-type=url, headers={'User-Agent': b'Boto3/1.24.84 Python/3.10.11 Windows/10 Botocore/1.27.96 Resource', 'X-Amz-Date': b'20260304T123126Z', 'X-Amz-Content-SHA256': b'e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIA5OGYVVGOYWO22LU3/20260304/ap-south-1/s3/aws4_request, SignedHeaders=host;x-amz-content-sha256;x-amz-date, Signature=8b5788e5245b92d5e482e1286d4a431ad6f69c650c1acc1a32d36120d5ae6396', 'amz-sdk-invocation-id': b'c00544e0-1b03-4867-944b-6657fd7610b2', 'amz-sdk-request': b'attempt=1'}>
[ 2026-03-04 18:01:26,508 ] botocore.httpsession - DEBUG - Certificate path: C:\Users\ankan\Downloads\Customer-Categorizer\venv\lib\site-packages\certifi\cacert.pem
[ 2026-03-04 18:01:26,508 ] urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): ankan-customer-segmentation-bucket.s3.ap-south-1.amazonaws.com:443
[ 2026-03-04 18:01:26,744 ] urllib3.connectionpool - DEBUG - https://ankan-customer-segmentation-bucket.s3.ap-south-1.amazonaws.com:443 "GET /?prefix=model.pkl&encoding-type=url HTTP/1.1" 404 None
[ 2026-03-04 18:01:26,744 ] botocore.parsers - DEBUG - Response headers: {'x-amz-request-id': '1BJM1ZDF1FN82VQB', 'x-amz-id-2': '/fOIsn0CTIlRt5bkfZ+W+rAvtqbQJ+/yXT66mCfzZGG0tGn7XhJL2mMPazy1EVa5FwXutblGVIlDwPFbrdr9aa2+DscdnpU/', 'Content-Type': 'application/xml', 'Transfer-Encoding': 'chunked', 'Date': 'Wed, 04 Mar 2026 12:31:29 GMT', 'Server': 'AmazonS3'}
[ 2026-03-04 18:01:26,744 ] botocore.parsers - DEBUG - Response body:
b'<?xml version="1.0" encoding="UTF-8"?>\n<Error><Code>NoSuchBucket</Code><Message>The specified bucket does not exist</Message><BucketName>ankan-customer-segmentation-bucket</BucketName><RequestId>1BJM1ZDF1FN82VQB</RequestId><HostId>/fOIsn0CTIlRt5bkfZ+W+rAvtqbQJ+/yXT66mCfzZGG0tGn7XhJL2mMPazy1EVa5FwXutblGVIlDwPFbrdr9aa2+DscdnpU/</HostId></Error>'
[ 2026-03-04 18:01:26,746 ] botocore.parsers - DEBUG - Response headers: {'x-amz-request-id': '1BJM1ZDF1FN82VQB', 'x-amz-id-2': '/fOIsn0CTIlRt5bkfZ+W+rAvtqbQJ+/yXT66mCfzZGG0tGn7XhJL2mMPazy1EVa5FwXutblGVIlDwPFbrdr9aa2+DscdnpU/', 'Content-Type': 'application/xml', 'Transfer-Encoding': 'chunked', 'Date': 'Wed, 04 Mar 2026 12:31:29 GMT', 'Server': 'AmazonS3'}
[ 2026-03-04 18:01:26,746 ] botocore.parsers - DEBUG - Response body:
b'<?xml version="1.0" encoding="UTF-8"?>\n<Error><Code>NoSuchBucket</Code><Message>The specified bucket does not exist</Message><BucketName>ankan-customer-segmentation-bucket</BucketName><RequestId>1BJM1ZDF1FN82VQB</RequestId><HostId>/fOIsn0CTIlRt5bkfZ+W+rAvtqbQJ+/yXT66mCfzZGG0tGn7XhJL2mMPazy1EVa5FwXutblGVIlDwPFbrdr9aa2+DscdnpU/</HostId></Error>'
[ 2026-03-04 18:01:26,747 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <botocore.retryhandler.RetryHandler object at 0x000001D3AB0BFBE0>
[ 2026-03-04 18:01:26,747 ] botocore.retryhandler - DEBUG - No retry needed.
[ 2026-03-04 18:01:26,747 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <bound method S3RegionRedirector.redirect_from_error of <botocore.utils.S3RegionRedirector object at 0x000001D3AB0BFF10>>
[ 2026-03-04 18:01:26,747 ] botocore.hooks - DEBUG - Event after-call.s3.ListObjects: calling handler <function decode_list_object at 0x000001D3AA90D6C0>
[ 2026-03-04 18:01:26,747 ] root - INFO - Result: EvaluateModelResponse(trained_model_f1_score=0.10486710225831007, best_model_f1_score=None, is_model_accepted=True, changed_accuracy=0.10486710225831007, best_model_metric_artifact=None)
[ 2026-03-04 18:01:26,747 ] root - INFO - Model evaluation artifact: ModelEvaluationArtifact(is_model_accepted=True, changed_accuracy=0.10486710225831007, best_model_path='src\\artifact\\03_04_2026_18_01_09\\model_trainer\\trained_model\\model.pkl', trained_model_path='src\\artifact\\03_04_2026_18_01_09\\model_trainer\\trained_model\\model.pkl', best_model_metric_artifact=None)
[ 2026-03-04 18:01:26,748 ] root - INFO - Entered initiate_model_pusher method of ModelTrainer class
[ 2026-03-04 18:01:26,748 ] root - INFO - Uploading artifacts folder to s3 bucket
[ 2026-03-04 18:01:26,748 ] root - INFO - Entered the upload_file method of S3Operations class
[ 2026-03-04 18:01:26,748 ] root - INFO - Uploading src\artifact\03_04_2026_18_01_09\model_trainer\trained_model\model.pkl file to model.pkl file in ankan-customer-segmentation-bucket bucket
[ 2026-03-04 18:01:26,748 ] s3transfer.utils - DEBUG - Acquiring 0
[ 2026-03-04 18:01:26,749 ] s3transfer.tasks - DEBUG - UploadSubmissionTask(transfer_id=0, {'transfer_future': <s3transfer.futures.TransferFuture object at 0x000001D3AC4487F0>}) about to wait for the following futures []
[ 2026-03-04 18:01:26,749 ] s3transfer.tasks - DEBUG - UploadSubmissionTask(transfer_id=0, {'transfer_future': <s3transfer.futures.TransferFuture object at 0x000001D3AC4487F0>}) done waiting for dependent futures
[ 2026-03-04 18:01:26,749 ] s3transfer.tasks - DEBUG - Executing task UploadSubmissionTask(transfer_id=0, {'transfer_future': <s3transfer.futures.TransferFuture object at 0x000001D3AC4487F0>}) with kwargs {'client': <botocore.client.S3 object at 0x000001D3AB0BE1D0>, 'config': <boto3.s3.transfer.TransferConfig object at 0x000001D3AC454A90>, 'osutil': <s3transfer.utils.OSUtils object at 0x000001D3AC457CA0>, 'request_executor': <s3transfer.futures.BoundedExecutor object at 0x000001D3AAF5A800>, 'transfer_future': <s3transfer.futures.TransferFuture object at 0x000001D3AC4487F0>}
[ 2026-03-04 18:01:26,750 ] s3transfer.futures - DEBUG - Submitting task PutObjectTask(transfer_id=0, {'bucket': 'ankan-customer-segmentation-bucket', 'key': 'model.pkl', 'extra_args': {}}) to executor <s3transfer.futures.BoundedExecutor object at 0x000001D3AAF5A800> for transfer request: 0.
[ 2026-03-04 18:01:26,750 ] s3transfer.utils - DEBUG - Acquiring 0
[ 2026-03-04 18:01:26,750 ] s3transfer.tasks - DEBUG - PutObjectTask(transfer_id=0, {'bucket': 'ankan-customer-segmentation-bucket', 'key': 'model.pkl', 'extra_args': {}}) about to wait for the following futures []
[ 2026-03-04 18:01:26,750 ] s3transfer.tasks - DEBUG - PutObjectTask(transfer_id=0, {'bucket': 'ankan-customer-segmentation-bucket', 'key': 'model.pkl', 'extra_args': {}}) done waiting for dependent futures
[ 2026-03-04 18:01:26,751 ] s3transfer.tasks - DEBUG - Executing task PutObjectTask(transfer_id=0, {'bucket': 'ankan-customer-segmentation-bucket', 'key': 'model.pkl', 'extra_args': {}}) with kwargs {'client': <botocore.client.S3 object at 0x000001D3AB0BE1D0>, 'fileobj': <s3transfer.utils.ReadFileChunk object at 0x000001D3AC448C40>, 'bucket': 'ankan-customer-segmentation-bucket', 'key': 'model.pkl', 'extra_args': {}}
[ 2026-03-04 18:01:26,751 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.PutObject: calling handler <function validate_ascii_metadata at 0x000001D3AA90D000>
[ 2026-03-04 18:01:26,751 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.PutObject: calling handler <function sse_md5 at 0x000001D3AA90C430>
[ 2026-03-04 18:01:26,751 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.PutObject: calling handler <function convert_body_to_file_like_object at 0x000001D3AA90D900>
[ 2026-03-04 18:01:26,751 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.PutObject: calling handler <function validate_bucket_name at 0x000001D3AA90C3A0>
[ 2026-03-04 18:01:26,751 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.PutObject: calling handler <bound method S3RegionRedirector.redirect_from_cache of <botocore.utils.S3RegionRedirector object at 0x000001D3AB0BFF10>>
[ 2026-03-04 18:01:26,751 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.PutObject: calling handler <bound method S3ArnParamHandler.handle_arn of <botocore.utils.S3ArnParamHandler object at 0x000001D3AB0BF9D0>>
[ 2026-03-04 18:01:26,751 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.PutObject: calling handler <function generate_idempotent_uuid at 0x000001D3AA90C1F0>
[ 2026-03-04 18:01:26,751 ] botocore.hooks - DEBUG - Event before-call.s3.PutObject: calling handler <function conditionally_calculate_md5 at 0x000001D3AA7DE560>
[ 2026-03-04 18:01:26,751 ] s3transfer.utils - DEBUG - Releasing acquire 0/None
[ 2026-03-04 18:01:26,752 ] botocore.hooks - DEBUG - Event before-call.s3.PutObject: calling handler <function add_expect_header at 0x000001D3AA90C700>
[ 2026-03-04 18:01:26,752 ] botocore.handlers - DEBUG - Adding expect 100 continue header to request.
[ 2026-03-04 18:01:26,752 ] botocore.hooks - DEBUG - Event before-call.s3.PutObject: calling handler <bound method S3RegionRedirector.set_request_url of <botocore.utils.S3RegionRedirector object at 0x000001D3AB0BFF10>>
[ 2026-03-04 18:01:26,752 ] botocore.hooks - DEBUG - Event before-call.s3.PutObject: calling handler <function add_recursion_detection_header at 0x000001D3AA8EFE20>
[ 2026-03-04 18:01:26,752 ] botocore.hooks - DEBUG - Event before-call.s3.PutObject: calling handler <function inject_api_version_header_if_needed at 0x000001D3AA90DA20>
[ 2026-03-04 18:01:26,752 ] botocore.endpoint - DEBUG - Making request for OperationModel(name=PutObject) with params: {'url_path': '/ankan-customer-segmentation-bucket/model.pkl', 'query_string': {}, 'method': 'PUT', 'headers': {'User-Agent': 'Boto3/1.24.84 Python/3.10.11 Windows/10 Botocore/1.27.96 Resource', 'Content-MD5': '/EWC9N/0OnfjursTfk6VYw==', 'Expect': '100-continue'}, 'body': <s3transfer.utils.ReadFileChunk object at 0x000001D3AC448C40>, 'url': 'https://s3.ap-south-1.amazonaws.com/ankan-customer-segmentation-bucket/model.pkl', 'context': {'client_region': 'ap-south-1', 'client_config': <botocore.config.Config object at 0x000001D3AB0BE740>, 'has_streaming_input': True, 'auth_type': None, 'signing': {'bucket': 'ankan-customer-segmentation-bucket'}}}
[ 2026-03-04 18:01:26,752 ] botocore.hooks - DEBUG - Event request-created.s3.PutObject: calling handler <function signal_not_transferring at 0x000001D3A74EB400>
[ 2026-03-04 18:01:26,752 ] botocore.hooks - DEBUG - Event request-created.s3.PutObject: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x000001D3AB0BDB10>>
[ 2026-03-04 18:01:26,752 ] botocore.hooks - DEBUG - Event choose-signer.s3.PutObject: calling handler <bound method S3EndpointSetter.set_signer of <botocore.utils.S3EndpointSetter object at 0x000001D3AB0BF7C0>>
[ 2026-03-04 18:01:26,752 ] botocore.hooks - DEBUG - Event choose-signer.s3.PutObject: calling handler <function set_operation_specific_signer at 0x000001D3AA90C0D0>
[ 2026-03-04 18:01:26,752 ] botocore.hooks - DEBUG - Event before-sign.s3.PutObject: calling handler <bound method S3EndpointSetter.set_endpoint of <botocore.utils.S3EndpointSetter object at 0x000001D3AB0BF7C0>>
[ 2026-03-04 18:01:26,752 ] botocore.utils - DEBUG - Checking for DNS compatible bucket for: https://s3.ap-south-1.amazonaws.com/ankan-customer-segmentation-bucket/model.pkl
[ 2026-03-04 18:01:26,752 ] botocore.utils - DEBUG - URI updated to: https://ankan-customer-segmentation-bucket.s3.ap-south-1.amazonaws.com/model.pkl
[ 2026-03-04 18:01:26,753 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-03-04 18:01:26,753 ] botocore.auth - DEBUG - CanonicalRequest:
PUT
/model.pkl

content-md5:/EWC9N/0OnfjursTfk6VYw==
host:ankan-customer-segmentation-bucket.s3.ap-south-1.amazonaws.com
x-amz-content-sha256:UNSIGNED-PAYLOAD
x-amz-date:20260304T123126Z

content-md5;host;x-amz-content-sha256;x-amz-date
UNSIGNED-PAYLOAD
[ 2026-03-04 18:01:26,753 ] botocore.auth - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20260304T123126Z
20260304/ap-south-1/s3/aws4_request
6f8f1260cc7585c06467ab2784147a46aaa0a7cce4c51d727574bba6fcd3b0b0
[ 2026-03-04 18:01:26,753 ] botocore.auth - DEBUG - Signature:
f7d3e4805400e79448e3f4c2aa3935a5d3b11df52917f243e6d84b869a65b1f0
[ 2026-03-04 18:01:26,753 ] botocore.hooks - DEBUG - Event request-created.s3.PutObject: calling handler <function signal_transferring at 0x000001D3A74EB490>
[ 2026-03-04 18:01:26,753 ] botocore.hooks - DEBUG - Event request-created.s3.PutObject: calling handler <function add_retry_headers at 0x000001D3AA90E0E0>
[ 2026-03-04 18:01:26,753 ] botocore.endpoint - DEBUG - Sending http request: <AWSPreparedRequest stream_output=False, method=PUT, url=https://ankan-customer-segmentation-bucket.s3.ap-south-1.amazonaws.com/model.pkl, headers={'User-Agent': b'Boto3/1.24.84 Python/3.10.11 Windows/10 Botocore/1.27.96 Resource', 'Content-MD5': b'/EWC9N/0OnfjursTfk6VYw==', 'Expect': b'100-continue', 'X-Amz-Date': b'20260304T123126Z', 'X-Amz-Content-SHA256': b'UNSIGNED-PAYLOAD', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIA5OGYVVGOYWO22LU3/20260304/ap-south-1/s3/aws4_request, SignedHeaders=content-md5;host;x-amz-content-sha256;x-amz-date, Signature=f7d3e4805400e79448e3f4c2aa3935a5d3b11df52917f243e6d84b869a65b1f0', 'amz-sdk-invocation-id': b'a7ec296a-2636-4a6c-98e3-27db71601a89', 'amz-sdk-request': b'attempt=1', 'Content-Length': '4532'}>
[ 2026-03-04 18:01:26,753 ] botocore.httpsession - DEBUG - Certificate path: C:\Users\ankan\Downloads\Customer-Categorizer\venv\lib\site-packages\certifi\cacert.pem
[ 2026-03-04 18:01:26,753 ] botocore.awsrequest - DEBUG - Waiting for 100 Continue response.
[ 2026-03-04 18:01:26,800 ] botocore.awsrequest - DEBUG - Received a non 100 Continue response from the server, NOT sending request body.
[ 2026-03-04 18:01:26,801 ] urllib3.connectionpool - DEBUG - https://ankan-customer-segmentation-bucket.s3.ap-south-1.amazonaws.com:443 "PUT /model.pkl HTTP/1.1" 404 None
[ 2026-03-04 18:01:26,801 ] botocore.parsers - DEBUG - Response headers: {'x-amz-request-id': '1BJQXB6265NXZ7XS', 'x-amz-id-2': 'ZGa5dT9dwN72KRplli0fNvyVeO7OkRkdMtXoS904h4DXo8BdY/fRt942TWq646zPlIfChL65+pWuRggHfHEp+PlJh658m9Pq', 'Content-Type': 'application/xml', 'Transfer-Encoding': 'chunked', 'Date': 'Wed, 04 Mar 2026 12:31:29 GMT', 'Connection': 'close', 'Server': 'AmazonS3'}
[ 2026-03-04 18:01:26,801 ] botocore.parsers - DEBUG - Response body:
b'<?xml version="1.0" encoding="UTF-8"?>\n<Error><Code>NoSuchBucket</Code><Message>The specified bucket does not exist</Message><BucketName>ankan-customer-segmentation-bucket</BucketName><RequestId>1BJQXB6265NXZ7XS</RequestId><HostId>ZGa5dT9dwN72KRplli0fNvyVeO7OkRkdMtXoS904h4DXo8BdY/fRt942TWq646zPlIfChL65+pWuRggHfHEp+PlJh658m9Pq</HostId></Error>'
